,car_titlem,car_price,car_description,car_location
150,Hyundai Sonata,8 640 000 ₸,"2019 г., седан, 2 л, бензин, КПП автомат, 16 000 км, серый, металлик, Представляем Вашему вниманию Hyundai Sonata 2019...",Шымкент
151,Hyundai Sonata,5 000 000 ₸,"2015 г., седан, 2.4 л, бензин, КПП автомат, 102 193 км, черный, люк, литые диски, панорамная крыша, тонировка, спойлер...",Атырау
152,Hyundai Sonata,3 600 000 ₸,"2012 г., седан, 2.4 л, бензин, КПП автомат, 160 934 км, литые диски, обвес, ветровики, тонировка, спойлер, линзованная...",Ленгер
153,Hyundai Sonata,6 900 000 ₸,"2017 г., седан, 2 л, газ, КПП автомат, 43 000 км, белый, Очень экономичный дерзкий машына ездить очень хорошо все ориг...",Шымкент
154,Hyundai Sonata,5 300 000 ₸,"2015 г., седан, 2.4 л, бензин, КПП автомат, 51 000 км, белый, металлик, Учет Армения, оформлена на меня. Состояние хор...",Нур-Султан (Астана)
155,Hyundai Sonata,7 300 000 ₸,"2015 г., седан, 2.4 л, бензин, КПП автомат, 90 000 км, белый, металлик, фаркоп, литые диски, панорамная крыша, тониров...",Алматы
156,Hyundai Sonata,8 150 000 ₸,"новая
2016 г., седан, 2 л, бензин, КПП типтроник, 36 000 км, белый, металлик, литые диски, тонировка, хрустальная оптика, ли...",Алматы
157,Hyundai Sonata,11 000 000 ₸,"2019 г., седан, 2 л, газ, КПП робот, 1 050 км, серый, металлик, литые диски, тонировка, хрустальная оптика, обогрев зе...",Алматы
158,Hyundai Sonata,2 990 000 ₸,"2013 г., седан, 2 л, бензин, КПП автомат, багажник, тонировка, люк, фаркоп, кенгурятник, спойлер, панорамная крыша, об...",Атырау
159,Hyundai Sonata,8 400 000 ₸,"2017 г., седан, 2 л, бензин, КПП автомат, 32 000 км, Единственная в городе Hyundai Sonata hybrid, очень яркая, мощная...",Алматы
160,Hyundai Sonata,7 900 000 ₸,"2017 г., седан, 2 л, бензин, КПП автомат, серебристый, Машина в отличном состояние. Южно — Корейская сборка. Полная ко...",Алматы
161,Hyundai Sonata,3 500 000 ₸,"2012 г., хэтчбек, 2 л, газ, КПП типтроник, 280 000 км, серебристый, металлик, багажник, тонировка, люк, фаркоп, кенгур...",Алматы
162,Hyundai Sonata,7 000 000 ₸,"2017 г., седан, 2.4 л, бензин, КПП типтроник, 40 233 км, белый, металлик, литые диски, люк, хрустальная оптика, против...",Актау
163,Hyundai Sonata,7 300 000 ₸,"2014 г., седан, 2.4 л, бензин, КПП автомат, 72 000 км, белый, металлик, багажник, литые диски, панорамная крыша, тонир...",Костанай
164,Hyundai Sonata,4 300 000 ₸,"2013 г., седан, 2.4 л, бензин, КПП автомат, 112 653 км, свежепригнан, В идеальном состоянии! Не битый не крашенный. Вс...",Атырау
165,Hyundai Sonata,6 800 000 ₸,"2017 г., седан, 2 л, газ, КПП автомат, 89 500 км, серебристый, металлик, литые диски, тонировка, ветровики, хрустальна...",Алматы
166,Hyundai Sonata,5 000 000 ₸,"2012 г., седан, 2 л, бензин, КПП автомат, 130 000 км, черный, литые диски, тонировка, ветровики, ксенон, противотуманк...",Нур-Султан (Астана)
167,Hyundai Sonata,3 550 000 ₸,"2012 г., седан, 2.4 л, бензин, КПП автомат, 107 825 км, серебристый, металлик, фаркоп, литые диски, тонировка, багажни...",Караганда
168,Hyundai Sonata,7 200 000 ₸,"2018 г., седан, 2 л, газ, КПП автомат, 26 193 км, Автосалон «Пирим авто» (Автомобили с пробегом) "" Hyundai Sonata "" 20...",Шымкент
169,Hyundai Sonata,7 800 000 ₸,"2016 г., седан, 2.4 л, бензин, КПП автомат, 130 000 км, белый, литые диски, тонировка, люк, панорамная крыша, линзован...",Нур-Султан (Астана)
170,Hyundai Sonata,8 640 000 ₸,"2019 г., седан, 2 л, бензин, КПП автомат, 16 000 км, серый, металлик, Представляем Вашему вниманию Hyundai Sonata 2019...",Шымкент
171,Hyundai Sonata,5 000 000 ₸,"2015 г., седан, 2.4 л, бензин, КПП автомат, 102 193 км, черный, люк, литые диски, панорамная крыша, тонировка, спойлер...",Атырау
172,Hyundai Sonata,3 600 000 ₸,"2012 г., седан, 2.4 л, бензин, КПП автомат, 160 934 км, литые диски, обвес, ветровики, тонировка, спойлер, линзованная...",Ленгер
173,Hyundai Sonata,6 900 000 ₸,"2017 г., седан, 2 л, газ, КПП автомат, 43 000 км, белый, Очень экономичный дерзкий машына ездить очень хорошо все ориг...",Шымкент
174,Hyundai Sonata,5 300 000 ₸,"2015 г., седан, 2.4 л, бензин, КПП автомат, 51 000 км, белый, металлик, Учет Армения, оформлена на меня. Состояние хор...",Нур-Султан (Астана)
175,Hyundai Sonata,7 300 000 ₸,"2015 г., седан, 2.4 л, бензин, КПП автомат, 90 000 км, белый, металлик, фаркоп, литые диски, панорамная крыша, тониров...",Алматы
176,Hyundai Sonata,8 150 000 ₸,"новая
2016 г., седан, 2 л, бензин, КПП типтроник, 36 000 км, белый, металлик, литые диски, тонировка, хрустальная оптика, ли...",Алматы
177,Hyundai Sonata,11 000 000 ₸,"2019 г., седан, 2 л, газ, КПП робот, 1 050 км, серый, металлик, литые диски, тонировка, хрустальная оптика, обогрев зе...",Алматы
178,Hyundai Sonata,2 990 000 ₸,"2013 г., седан, 2 л, бензин, КПП автомат, багажник, тонировка, люк, фаркоп, кенгурятник, спойлер, панорамная крыша, об...",Атырау
179,Hyundai Sonata,8 400 000 ₸,"2017 г., седан, 2 л, бензин, КПП автомат, 32 000 км, Единственная в городе Hyundai Sonata hybrid, очень яркая, мощная...",Алматы
180,Hyundai Sonata,7 900 000 ₸,"2017 г., седан, 2 л, бензин, КПП автомат, серебристый, Машина в отличном состояние. Южно — Корейская сборка. Полная ко...",Алматы
